CMS SCHEDULE,YEAR,EFF_DATE,GEOGRAPHY,HCPCS,SHORTDESC,FILE_NAME,NF RATE,F RATE
2. ASP,2025,2025-01-01,NATIONAL,J7322,Hymovis injection 1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,17.415,17.415
2. ASP,2025,2025-01-01,NATIONAL,J7323,Euflexxa inj per dose,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,120.682,120.682
2. ASP,2025,2025-01-01,NATIONAL,J7324,Orthovisc inj per dose,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,92.136,92.136
2. ASP,2025,2025-01-01,NATIONAL,J7325,Synvisc or synvisc-one,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,9.163,9.163
2. ASP,2025,2025-01-01,NATIONAL,J7326,Gel-one,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,526.376,526.376
2. ASP,2025,2025-01-01,NATIONAL,J7327,Monovisc inj per dose,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,564.654,564.654
2. ASP,2025,2025-01-01,NATIONAL,J7328,Gelsyn-3 injection 0.1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.559,0.559
2. ASP,2025,2025-01-01,NATIONAL,J7329,"Inj, trivisc 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,6.103,6.103
2. ASP,2025,2025-01-01,NATIONAL,J7331,"Synojoynt, inj., 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,8.903,8.903
2. ASP,2025,2025-01-01,NATIONAL,J7332,"Inj., triluron, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,10.094,10.094
2. ASP,2025,2025-01-01,NATIONAL,J7336,Capsaicin 8% patch,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,3.327,3.327
2. ASP,2025,2025-01-01,NATIONAL,J7340,Carbidopa levodopa ent 100ml,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,235.948,235.948
2. ASP,2025,2025-01-01,NATIONAL,J7345,"Aminolevulinic acid, 10% gel",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.722,1.722
2. ASP,2025,2025-01-01,NATIONAL,J7351,Inj bimatoprost itc imp1mcg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,209.889,209.889
2. ASP,2025,2025-01-01,NATIONAL,J7354,"Cantharidin top, applicator",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,711.753,711.753
2. ASP,2025,2025-01-01,NATIONAL,J7402,Mometasone sinus sinuva,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,11.345,11.345
2. ASP,2025,2025-01-01,NATIONAL,J7500,Azathioprine oral 50mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.194,1.194
2. ASP,2025,2025-01-01,NATIONAL,J7502,Cyclosporine oral 100 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.199,2.199
2. ASP,2025,2025-01-01,NATIONAL,J7503,Tacrol envarsus ex rel oral,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.803,1.803
2. ASP,2025,2025-01-01,NATIONAL,J7504,Lymphocyte immune globulin,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,4355.733,4355.733
2. ASP,2025,2025-01-01,NATIONAL,J7507,Tacrolimus imme rel oral 1mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.176,0.176
2. ASP,2025,2025-01-01,NATIONAL,J7508,Tacrol astagraf ex rel oral,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.568,0.568
2. ASP,2025,2025-01-01,NATIONAL,J7509,Methylprednisolone oral,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.247,0.247
2. ASP,2025,2025-01-01,NATIONAL,J7510,Prednisolone oral per 5 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.572,0.572
2. ASP,2025,2025-01-01,NATIONAL,J7511,Antithymocyte globuln rabbit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,950.264,950.264
2. ASP,2025,2025-01-01,NATIONAL,J7512,Prednisone ir or dr oral 1mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.005,0.005
2. ASP,2025,2025-01-01,NATIONAL,J7515,Cyclosporine oral 25 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.826,0.826
2. ASP,2025,2025-01-01,NATIONAL,J7516,"Inj, cyclosporine 250mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,71.36,71.36
2. ASP,2025,2025-01-01,NATIONAL,J7517,Mycophenolate mofetil oral,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.152,0.152
2. ASP,2025,2025-01-01,NATIONAL,J7518,Mycophenolic acid,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.478,0.478
2. ASP,2025,2025-01-01,NATIONAL,J7519,Inj. mycophenolate mofetil,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.412,0.412
2. ASP,2025,2025-01-01,NATIONAL,J7520,"Sirolimus, oral",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.063,1.063
2. ASP,2025,2025-01-01,NATIONAL,J7525,Tacrolimus injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,254.666,254.666
2. ASP,2025,2025-01-01,NATIONAL,J7527,Oral everolimus,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.322,2.322
2. ASP,2025,2025-01-01,NATIONAL,J7605,Arformoterol non-comp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.809,0.809
2. ASP,2025,2025-01-01,NATIONAL,J7606,"Formoterol fumarate, inh",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.888,1.888
2. ASP,2025,2025-01-01,NATIONAL,J7608,Acetylcysteine non-comp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,8.147,8.147
2. ASP,2025,2025-01-01,NATIONAL,J7611,Albuterol non-comp con,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.16,0.16
2. ASP,2025,2025-01-01,NATIONAL,J7612,Levalbuterol non-comp con,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.294,0.294
2. ASP,2025,2025-01-01,NATIONAL,J7613,Albuterol non-comp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.074,0.074
2. ASP,2025,2025-01-01,NATIONAL,J7614,Levalbuterol non-comp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.085,0.085
2. ASP,2025,2025-01-01,NATIONAL,J7620,Albuterol ipratrop non-comp,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.186,0.186
2. ASP,2025,2025-01-01,NATIONAL,J7626,Budesonide non-comp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.412,1.412
2. ASP,2025,2025-01-01,NATIONAL,J7631,Cromolyn sodium noncomp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.214,0.214
2. ASP,2025,2025-01-01,NATIONAL,J7639,Dornase alfa non-comp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,53.593,53.593
2. ASP,2025,2025-01-01,NATIONAL,J7644,Ipratropium bromide non-comp,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.367,0.367
2. ASP,2025,2025-01-01,NATIONAL,J7674,"Methacholine chloride, neb",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.61,1.61
2. ASP,2025,2025-01-01,NATIONAL,J7677,Revefenacin inh non-com 1mcg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.197,0.197
2. ASP,2025,2025-01-01,NATIONAL,J7682,Tobramycin non-comp unit,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,16.003,16.003
2. ASP,2025,2025-01-01,NATIONAL,J7686,"Treprostinil, non-comp unit",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,760.152,760.152
2. ASP,2025,2025-01-01,NATIONAL,J8501,Oral aprepitant,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.857,2.857
2. ASP,2025,2025-01-01,NATIONAL,J8522,"Capecitabine, oral, 50 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.04,0.04
2. ASP,2025,2025-01-01,NATIONAL,J8530,Cyclophosphamide oral 25 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.836,0.836
2. ASP,2025,2025-01-01,NATIONAL,J8540,Oral dexamethasone,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.064,0.064
2. ASP,2025,2025-01-01,NATIONAL,J8560,Etoposide oral 50 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,76.524,76.524
2. ASP,2025,2025-01-01,NATIONAL,J8610,Methotrexate oral 2.5 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.177,0.177
2. ASP,2025,2025-01-01,NATIONAL,J8655,"Oral netupitant, palonosetro",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,399.872,399.872
2. ASP,2025,2025-01-01,NATIONAL,J8670,"Rolapitant, oral, 1mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.616,1.616
2. ASP,2025,2025-01-01,NATIONAL,J8700,Temozolomide,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.265,0.265
2. ASP,2025,2025-01-01,NATIONAL,J8705,Topotecan oral,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,124.931,124.931
2. ASP,2025,2025-01-01,NATIONAL,J9000,Doxorubicin hcl injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,3.32,3.32
2. ASP,2025,2025-01-01,NATIONAL,J9017,Arsenic trioxide injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,4.681,4.681
2. ASP,2025,2025-01-01,NATIONAL,J9021,"Inj, aspara, rylaze, 0.1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,54.14,54.14
2. ASP,2025,2025-01-01,NATIONAL,J9022,"Inj, atezolizumab,10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,88.223,88.223
2. ASP,2025,2025-01-01,NATIONAL,J9023,"Injection, avelumab, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,96.948,96.948
2. ASP,2025,2025-01-01,NATIONAL,J9025,Azacitidine injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.285,0.285
2. ASP,2025,2025-01-01,NATIONAL,J9027,Clofarabine injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,8.455,8.455
2. ASP,2025,2025-01-01,NATIONAL,J9028,"Inj, nogapendekin pmln, 1mcg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,94.87,94.87
2. ASP,2025,2025-01-01,NATIONAL,J9029,"Instill adstiladrin, tx dose",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,63402.043,63402.043
2. ASP,2025,2025-01-01,NATIONAL,J9030,Bcg live intravesical 1mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.999,2.999
2. ASP,2025,2025-01-01,NATIONAL,J9032,"Injection, belinostat, 10mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,50.28,50.28
2. ASP,2025,2025-01-01,NATIONAL,J9033,"Inj., treanda 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.802,1.802
2. ASP,2025,2025-01-01,NATIONAL,J9034,"Inj., bendeka 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,13.453,13.453
2. ASP,2025,2025-01-01,NATIONAL,J9035,Bevacizumab injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,73.19,73.19
2. ASP,2025,2025-01-01,NATIONAL,J9036,Inj. belrapzo/bendamustine,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,17.125,17.125
2. ASP,2025,2025-01-01,NATIONAL,J9039,"Injection, blinatumomab",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,152.507,152.507
2. ASP,2025,2025-01-01,NATIONAL,J9040,Bleomycin sulfate injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,20.911,20.911
2. ASP,2025,2025-01-01,NATIONAL,J9041,"Injection, bortezomib, 0.1mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.22,2.22
2. ASP,2025,2025-01-01,NATIONAL,J9042,Brentuximab vedotin inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,248.93,248.93
2. ASP,2025,2025-01-01,NATIONAL,J9043,Cabazitaxel injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,224.09,224.09
2. ASP,2025,2025-01-01,NATIONAL,J9045,Carboplatin injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,3.63,3.63
2. ASP,2025,2025-01-01,NATIONAL,J9047,"Injection, carfilzomib, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,51.965,51.965
2. ASP,2025,2025-01-01,NATIONAL,J9049,"Inj, bortezomib, hospira",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.443,1.443
2. ASP,2025,2025-01-01,NATIONAL,J9050,Carmustine injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,255.32,255.32
2. ASP,2025,2025-01-01,NATIONAL,J9055,Cetuximab injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,77.095,77.095
2. ASP,2025,2025-01-01,NATIONAL,J9056,"Inj, bendamustine, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,28.652,28.652
2. ASP,2025,2025-01-01,NATIONAL,J9060,Cisplatin 10 mg injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.687,2.687
2. ASP,2025,2025-01-01,NATIONAL,J9061,"Inj, amivantamab-vmjw",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,21.558,21.558
2. ASP,2025,2025-01-01,NATIONAL,J9063,"Inj, elahere, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,68.109,68.109
2. ASP,2025,2025-01-01,NATIONAL,J9065,Inj cladribine per 1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,11.27,11.27
2. ASP,2025,2025-01-01,NATIONAL,J9071,Inj cyclophosphamd auromedic,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.7,0.7
2. ASP,2025,2025-01-01,NATIONAL,J9073,Inj cyclophosphamd (ingenus),section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.188,2.188
2. ASP,2025,2025-01-01,NATIONAL,J9074,"Inj, cyclophosphamd, sandoz",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,4.351,4.351
2. ASP,2025,2025-01-01,NATIONAL,J9075,"Inj, cyclophosphamide, nos",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.876,0.876
2. ASP,2025,2025-01-01,NATIONAL,J9100,Cytarabine hcl 100 mg inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.791,0.791
2. ASP,2025,2025-01-01,NATIONAL,J9118,Inj. calaspargase pegol-mknl,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,76.526,76.526
2. ASP,2025,2025-01-01,NATIONAL,J9119,"Inj., cemiplimab-rwlc, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,28.206,28.206
2. ASP,2025,2025-01-01,NATIONAL,J9120,Dactinomycin injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,324.801,324.801
2. ASP,2025,2025-01-01,NATIONAL,J9130,Dacarbazine 100 mg inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,4.174,4.174
2. ASP,2025,2025-01-01,NATIONAL,J9144,"Daratumumab, hyaluronidase",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,51.386,51.386
2. ASP,2025,2025-01-01,NATIONAL,J9145,"Injection, daratumumab 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,65.317,65.317
2. ASP,2025,2025-01-01,NATIONAL,J9150,Daunorubicin injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,23.517,23.517
2. ASP,2025,2025-01-01,NATIONAL,J9153,"Inj daunorubicin, cytarabine",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,248.41,248.41
2. ASP,2025,2025-01-01,NATIONAL,J9155,Degarelix injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,4.281,4.281
2. ASP,2025,2025-01-01,NATIONAL,J9171,Docetaxel injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.734,0.734
2. ASP,2025,2025-01-01,NATIONAL,J9172,"Docetaxel (docivyx), 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,52.211,52.211
2. ASP,2025,2025-01-01,NATIONAL,J9173,"Inj., durvalumab, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,83.883,83.883
2. ASP,2025,2025-01-01,NATIONAL,J9176,"Injection, elotuzumab, 1mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,7.721,7.721
2. ASP,2025,2025-01-01,NATIONAL,J9177,Inj enfort vedo-ejfv 0.25mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,36.647,36.647
2. ASP,2025,2025-01-01,NATIONAL,J9178,"Inj, epirubicin hcl, 2 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.625,1.625
2. ASP,2025,2025-01-01,NATIONAL,J9179,Eribulin mesylate injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,133.317,133.317
2. ASP,2025,2025-01-01,NATIONAL,J9181,Etoposide injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.976,0.976
2. ASP,2025,2025-01-01,NATIONAL,J9185,Fludarabine phosphate inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,168.3,168.3
2. ASP,2025,2025-01-01,NATIONAL,J9190,Fluorouracil injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.23,2.23
2. ASP,2025,2025-01-01,NATIONAL,J9196,Inj gemcitabine hcl (accord),section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,9.337,9.337
2. ASP,2025,2025-01-01,NATIONAL,J9200,Floxuridine injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,3989.64,3989.64
2. ASP,2025,2025-01-01,NATIONAL,J9201,In gemcitabine hcl nos 200mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.865,2.865
2. ASP,2025,2025-01-01,NATIONAL,J9202,Goserelin acetate implant,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,703.06,703.06
2. ASP,2025,2025-01-01,NATIONAL,J9203,Gemtuzumab ozogamicin 0.1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,233.119,233.119
2. ASP,2025,2025-01-01,NATIONAL,J9204,"Inj mogamulizumab-kpkc, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,243.19,243.19
2. ASP,2025,2025-01-01,NATIONAL,J9205,Inj irinotecan liposome 1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,64.215,64.215
2. ASP,2025,2025-01-01,NATIONAL,J9206,Irinotecan injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.974,1.974
2. ASP,2025,2025-01-01,NATIONAL,J9207,Ixabepilone injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,136.427,136.427
2. ASP,2025,2025-01-01,NATIONAL,J9208,Ifosfamide injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,25.067,25.067
2. ASP,2025,2025-01-01,NATIONAL,J9209,Mesna injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.58,1.58
2. ASP,2025,2025-01-01,NATIONAL,J9210,"Inj., emapalumab-lzsg, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,376.569,376.569
2. ASP,2025,2025-01-01,NATIONAL,J9211,Idarubicin hcl injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,46.801,46.801
2. ASP,2025,2025-01-01,NATIONAL,J9217,Leuprolide acetate suspnsion,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,180.794,180.794
2. ASP,2025,2025-01-01,NATIONAL,J9218,Leuprolide acetate injeciton,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,8.913,8.913
2. ASP,2025,2025-01-01,NATIONAL,J9223,"Inj. lurbinectedin, 0.1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,204.899,204.899
2. ASP,2025,2025-01-01,NATIONAL,J9226,Supprelin la implant,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,45261.796,45261.796
2. ASP,2025,2025-01-01,NATIONAL,J9227,Inj. isatuximab-irfc 10 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,79.347,79.347
2. ASP,2025,2025-01-01,NATIONAL,J9228,Ipilimumab injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,180.051,180.051
2. ASP,2025,2025-01-01,NATIONAL,J9229,Inj inotuzumab ozogam 0.1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2658.129,2658.129
2. ASP,2025,2025-01-01,NATIONAL,J9245,Inj melpha hydroch nos 50 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,133.694,133.694
2. ASP,2025,2025-01-01,NATIONAL,J9246,"Inj., evomela, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,18.003,18.003
2. ASP,2025,2025-01-01,NATIONAL,J9248,Inj melphalan (hepzato) 1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,773.8,773.8
2. ASP,2025,2025-01-01,NATIONAL,J9260,Inj methotrexate sodium 50mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,3.373,3.373
2. ASP,2025,2025-01-01,NATIONAL,J9261,Nelarabine injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,74.755,74.755
2. ASP,2025,2025-01-01,NATIONAL,J9263,Oxaliplatin,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.075,0.075
2. ASP,2025,2025-01-01,NATIONAL,J9264,Paclitaxel protein bound,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,13.536,13.536
2. ASP,2025,2025-01-01,NATIONAL,J9266,Pegaspargase injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,27070.534,27070.534
2. ASP,2025,2025-01-01,NATIONAL,J9267,Paclitaxel injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.109,0.109
2. ASP,2025,2025-01-01,NATIONAL,J9268,Pentostatin injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2732.531,2732.531
2. ASP,2025,2025-01-01,NATIONAL,J9269,Inj. tagraxofusp-erzs 10 mcg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,338.89,338.89
2. ASP,2025,2025-01-01,NATIONAL,J9271,Inj pembrolizumab,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,57.603,57.603
2. ASP,2025,2025-01-01,NATIONAL,J9272,"Inj, dostarlimab-gxly, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,240.064,240.064
2. ASP,2025,2025-01-01,NATIONAL,J9273,"Inj tisotu vedotin-tftv, 1mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,181.874,181.874
2. ASP,2025,2025-01-01,NATIONAL,J9274,"Inj, tebentafusp-tebn, 1 mcg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,214.756,214.756
2. ASP,2025,2025-01-01,NATIONAL,J9280,Mitomycin injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,46.348,46.348
2. ASP,2025,2025-01-01,NATIONAL,J9281,Mitomycin instillation,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,311.356,311.356
2. ASP,2025,2025-01-01,NATIONAL,J9286,"Inj glofitamab gxbm, 2.5 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2770.911,2770.911
2. ASP,2025,2025-01-01,NATIONAL,J9293,Mitoxantrone hydrochl / 5 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,60.819,60.819
2. ASP,2025,2025-01-01,NATIONAL,J9294,"Inj pemetrexed, hospira 10mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.565,2.565
2. ASP,2025,2025-01-01,NATIONAL,J9295,"Injection, necitumumab, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,5.731,5.731
2. ASP,2025,2025-01-01,NATIONAL,J9297,Inj pemetrexed (sandoz) 10mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.529,1.529
2. ASP,2025,2025-01-01,NATIONAL,J9298,Inj nivol relatlimab 3mg/1mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,193.864,193.864
2. ASP,2025,2025-01-01,NATIONAL,J9299,"Injection, nivolumab",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,32.296,32.296
2. ASP,2025,2025-01-01,NATIONAL,J9301,Obinutuzumab inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,74.827,74.827
2. ASP,2025,2025-01-01,NATIONAL,J9303,Panitumumab injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,165.713,165.713
2. ASP,2025,2025-01-01,NATIONAL,J9304,"Inj. pemetrexed, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,52.695,52.695
2. ASP,2025,2025-01-01,NATIONAL,J9305,Inj. pemetrexed nos 10mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,5.272,5.272
2. ASP,2025,2025-01-01,NATIONAL,J9306,"Injection, pertuzumab, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,16.19,16.19
2. ASP,2025,2025-01-01,NATIONAL,J9307,Pralatrexate injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,373.768,373.768
2. ASP,2025,2025-01-01,NATIONAL,J9308,"Injection, ramucirumab",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,72.912,72.912
2. ASP,2025,2025-01-01,NATIONAL,J9309,"Inj, polatuzumab vedotin 1mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,132.916,132.916
2. ASP,2025,2025-01-01,NATIONAL,J9311,"Inj rituximab, hyaluronidase",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,36.576,36.576
2. ASP,2025,2025-01-01,NATIONAL,J9312,"Inj., rituximab, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,76.73,76.73
2. ASP,2025,2025-01-01,NATIONAL,J9314,Inj pemetrexed (teva) 10mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,7.135,7.135
2. ASP,2025,2025-01-01,NATIONAL,J9316,"Pertuzu, trastuzu, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,63.88,63.88
2. ASP,2025,2025-01-01,NATIONAL,J9317,Sacituzumab govitecan-hziy,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,35.438,35.438
2. ASP,2025,2025-01-01,NATIONAL,J9319,Inj romidepsin lyophil 0.1mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,30.392,30.392
2. ASP,2025,2025-01-01,NATIONAL,J9321,Inj epcoritamab-bysp 0.16 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,55.186,55.186
2. ASP,2025,2025-01-01,NATIONAL,J9324,"Inj, pemrydi rtu, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,82.135,82.135
